from,to,score
Mustela frenata,Tamias striatus,0.1236
Martes pennanti,Scapanus townsendii,0.12325
Blarina brevicauda,Didelphis virginiana,0.12315
Reithrodontomys megalotis,Sorex maritimensis,0.12315
Lynx rufus,Oreamnos americanus,0.12305
Mustela subpalmata,Mesoplodon bidens,0.123
Neovison vison,Callospermophilus saturatus,0.12245
Mustela subpalmata,Tamiasciurus douglasii,0.12235
Neovison macrodon,Callospermophilus lateralis,0.12225
Vulpes velox,Dama dama,0.1221
Canis latrans,Lasiurus borealis,0.1219
Puma concolor,Urocyon cinereoargenteus,0.1216
Gulo gulo,Tamiasciurus hudsonicus,0.12115
Taxidea taxus,Myotis leibii,0.12105
Perognathus parvus,Sorex merriami,0.121
Erethizon dorsatum,Sorex hoyi,0.1209
Mesoplodon mirus,Condylura cristata,0.1208
Cryptotis parva,Sorex arcticus,0.12075
Canis rufus,Lasiurus borealis,0.12065
Enhydra lutris,Lepus arcticus,0.1206
Martes pennanti,Glaucomys sabrinus,0.12045
Neotoma cinerea,Sorex maritimensis,0.1204
Neotoma cinerea,Didelphis virginiana,0.12035
Canis lupus,Lasiurus borealis,0.1202
Ursus arctos,Glaucomys volans,0.1202
Ursus maritimus,Glaucomys volans,0.1201
Neovison vison,Callospermophilus lateralis,0.11995
Ursus maritimus,Sorex haydeni,0.1199
Canis rufus,Ursus maritimus,0.11975
Mustela subpalmata,Mesoplodon mirus,0.1195
Geomys bursarius,Sorex haydeni,0.1193
Didelphis virginiana,Vulpes velox,0.11915
Mustela subpalmata,Mesoplodon stejnegeri,0.119
Mustela nigripes,Glaucomys volans,0.1189
Mephitis mephitis,Cervus elaphus,0.11885
Puma concolor,Dicrostonyx richardsoni,0.11875
Ziphius cavirostris,Erethizon dorsatum,0.11875
Lynx rufus,Ovibos moschatus,0.11865
Mustela frenata,Callospermophilus lateralis,0.11865
Gulo gulo,Zapus princeps,0.11835
Ursus arctos,Glaucomys sabrinus,0.11835
Taxidea taxus,Myotis keenii,0.1183
Ursus maritimus,Glaucomys sabrinus,0.1183
Delphinapterus leucas,Erethizon dorsatum,0.11815
Ursus americanus,Dama mesopotamica,0.11795
Neovison macrodon,Glaucomys volans,0.1179
Enhydra lutris,Odocoileus virginianus,0.1176
Mesoplodon densirostris,Erethizon dorsatum,0.11755
Mustela nigripes,Glaucomys sabrinus,0.11755
Gulo gulo,Marmota flaviventris,0.11745
Peromyscus maniculatus,Sorex maritimensis,0.11735
Reithrodontomys megalotis,Didelphis virginiana,0.11735
Erethizon dorsatum,Sorex fumeus,0.117
Mustela nigripes,Tamias striatus,0.117
Taxidea taxus,Marmota flaviventris,0.11695
Neovison macrodon,Glaucomys sabrinus,0.11655
Procyon lotor,Cervus elaphus,0.11645
Neurotrichus gibbsii,Castor canadensis,0.11635
Dipodomys ordii,Sorex haydeni,0.11625
Berardius bairdii,Erethizon dorsatum,0.116
Erethizon dorsatum,Sorex dispar,0.1159
Mustela subpalmata,Parascalops breweri,0.1159
Martes pennanti,Marmota flaviventris,0.1158
Perognathus fasciatus,Sorex haydeni,0.1157
Peromyscus maniculatus,Didelphis virginiana,0.11565
Eschrichtius robustus,Erethizon dorsatum,0.1155
Mesoplodon carlhubbsi,Erethizon dorsatum,0.11545
Mesoplodon carlhubbsi,Parascalops breweri,0.1153
Enhydra lutris,Lepus europaeus,0.11525
Erethizon dorsatum,Microtus oeconomus,0.11525
Mustela erminea,Microtus montanus,0.1152
Erethizon dorsatum,Sorex monticolus,0.11515
Canis rufus,Pipistrellus subflavus,0.1151
Urocyon cinereoargenteus,Dama dama,0.115
Mustela nigripes,Napaeozapus insignis,0.11475
Phocoenoides dalli,Erethizon dorsatum,0.11465
Erethizon dorsatum,Sorex rohweri,0.11435
Monodon monoceros,Erethizon dorsatum,0.1143
Hyperoodon ampullatus,Erethizon dorsatum,0.11415
Martes americana,Glaucomys volans,0.11415
Erethizon dorsatum,Sorex cinereus,0.11405
Hyperoodon ampullatus,Parascalops breweri,0.1139
Mustela nivalis,Sorex maritimensis,0.1139
Canis latrans,Pipistrellus subflavus,0.11375
Ziphius cavirostris,Parascalops breweri,0.1134
Cryptotis parva,Microtus townsendii,0.11325
Kogia sima,Erethizon dorsatum,0.11305
Erethizon dorsatum,Sorex palustris,0.113
Lontra canadensis,Marmota vancouverensis,0.113
Erethizon dorsatum,Sorex vagrans,0.11295
Phocoena phocoena,Erethizon dorsatum,0.1129
Urocyon cinereoargenteus,Corynorhinus townsendii,0.11265
Martes americana,Glaucomys sabrinus,0.11255
Monodon monoceros,Parascalops breweri,0.11255
Erethizon dorsatum,Sorex tundrensis,0.1125
Erethizon dorsatum,Sorex ugyunak,0.1125
Enhydra lutris,Tamias minimus,0.1123
Canis lupus,Pipistrellus subflavus,0.11225
Canis latrans,Lasiurus cinereus,0.1122
Gulo gulo,Glaucomys volans,0.11205
Mustela frenata,Tamias minimus,0.11205
Mustela nigripes,Tamias minimus,0.11205
Erethizon dorsatum,Sorex preblei,0.11165
Ursus maritimus,Spilogale putorius,0.11165
Thomomys talpoides,Sorex haydeni,0.1115
Urocyon cinereoargenteus,Lasiurus borealis,0.1115
Mustela erminea,Peromyscus leucopus,0.11145
Blarina brevicauda,Sorex arcticus,0.11125
Delphinapterus leucas,Parascalops breweri,0.1112
Lynx canadensis,Urocyon cinereoargenteus,0.1112
Martes americana,Scapanus townsendii,0.11115
Vulpes vulpes,Canis latrans,0.1111
Kogia breviceps,Erethizon dorsatum,0.11085
Perognathus fasciatus,Sorex hoyi,0.11065
Taxidea taxus,Myotis thysanodes,0.1106
Lynx canadensis,Dicrostonyx richardsoni,0.1105
Eschrichtius robustus,Parascalops breweri,0.11045
Geomys bursarius,Sorex hoyi,0.11035
Phocoena phocoena,Parascalops breweri,0.11025
Geomys bursarius,Sorex dispar,0.1102
Neovison macrodon,Scapanus townsendii,0.1099
Mustela erminea,Peromyscus keeni,0.1098
Mesoplodon densirostris,Parascalops breweri,0.10975
Canis rufus,Lasiurus cinereus,0.1097
Erethizon dorsatum,Sorex bendirii,0.10965
Phocoenoides dalli,Parascalops breweri,0.10945
Ursus americanus,Ovis dalli,0.10885
Dipodomys ordii,Sorex hoyi,0.10865
Berardius bairdii,Parascalops breweri,0.1086
Canis lupus,Lasiurus cinereus,0.1084
Taxidea taxus,Spilogale putorius,0.10835
Martes pennanti,Tamiasciurus hudsonicus,0.1083
Gulo gulo,Glaucomys sabrinus,0.10795
Kogia breviceps,Parascalops breweri,0.10795
Mephitis mephitis,Dama mesopotamica,0.1079
Geomys bursarius,Sorex rohweri,0.10775
Erethizon dorsatum,Ondatra zibethicus,0.1077
Geomys bursarius,Sorex fumeus,0.10765
Didelphis virginiana,Lontra canadensis,0.1076
Procyon lotor,Dama mesopotamica,0.1074
Geomys bursarius,Sorex cinereus,0.10725
Ursus arctos,Spilogale putorius,0.10685
Geomys bursarius,Sorex preblei,0.1067
Perognathus parvus,Sorex haydeni,0.1066
Perognathus fasciatus,Microtus oeconomus,0.10615
Mustela erminea,Reithrodontomys megalotis,0.1061
Geomys bursarius,Sorex vagrans,0.10605
Kogia sima,Parascalops breweri,0.10595
Neovison vison,Tamias striatus,0.10595
Geomys bursarius,Sorex bendirii,0.1059
Neurotrichus gibbsii,Erethizon dorsatum,0.10575
Mustela erminea,Onychomys leucogaster,0.1055
Perognathus fasciatus,Sorex vagrans,0.1055
Puma concolor,Poliocitellus franklinii,0.1055
Sorex monticolus,Sorex maritimensis,0.10545
Geomys bursarius,Sorex palustris,0.10525
Sorex rohweri,Sorex maritimensis,0.1052
Neovison macrodon,Marmota vancouverensis,0.10505
Condylura cristata,Sorex maritimensis,0.1049
Didelphis virginiana,Lasionycteris noctivagans,0.1049
Mustela erminea,Peromyscus maniculatus,0.1049
Neurotrichus gibbsii,Delphinapterus leucas,0.1048
Perognathus fasciatus,Sorex preblei,0.10475
Thomomys talpoides,Sorex hoyi,0.1047
Dipodomys ordii,Sorex vagrans,0.1046
Delphinapterus leucas,Tamias townsendii,0.1045
Erethizon dorsatum,Cryptotis parva,0.1045
Perognathus fasciatus,Sorex dispar,0.1044
Geomys bursarius,Sorex monticolus,0.1043
Dipodomys ordii,Sorex rohweri,0.10415
Martes americana,Sciurus niger,0.10415
Puma concolor,Lontra canadensis,0.10415
Dipodomys ordii,Sorex monticolus,0.104
Perognathus fasciatus,Sorex monticolus,0.104
Mesoplodon stejnegeri,Erethizon dorsatum,0.10395
Sorex vagrans,Sorex maritimensis,0.10365
Ursus maritimus,Sylvilagus nuttallii,0.10365
Mustela erminea,Neotoma cinerea,0.1036
Perognathus fasciatus,Sorex fumeus,0.1036
Dipodomys ordii,Sorex preblei,0.10315
Sorex fumeus,Sorex maritimensis,0.10315
Taxidea taxus,Lasiurus blossevillii,0.1031
Perognathus fasciatus,Sorex palustris,0.10305
Ursus maritimus,Procyon lotor,0.10295
Dipodomys ordii,Sorex dispar,0.1029
Perognathus fasciatus,Sorex cinereus,0.1029
Taxidea taxus,Myotis lucifugus,0.10285
Dipodomys ordii,Sorex ugyunak,0.1028
Geomys bursarius,Microtus oeconomus,0.1028
Hyperoodon ampullatus,Tamiasciurus hudsonicus,0.10265
Gulo gulo,Scapanus townsendii,0.10235
Lynx canadensis,Lontra canadensis,0.1023
Perognathus fasciatus,Sorex rohweri,0.10225
Procyon lotor,Alces alces,0.10205
Sorex dispar,Sorex maritimensis,0.10205
Phocoena phocoena,Tamiasciurus hudsonicus,0.102
Mesoplodon bidens,Erethizon dorsatum,0.10195
Erethizon dorsatum,Microtus oregoni,0.10185
Geomys bursarius,Sorex tundrensis,0.1018
Dipodomys ordii,Sorex fumeus,0.10165
Dipodomys ordii,Sorex cinereus,0.10155
Perognathus parvus,Sorex hoyi,0.10155
Thomomys talpoides,Sorex fumeus,0.10155
Monodon monoceros,Tamiasciurus hudsonicus,0.10135
Dipodomys ordii,Microtus oeconomus,0.10125
Delphinapterus leucas,Tamiasciurus hudsonicus,0.10105
Erethizon dorsatum,Blarina brevicauda,0.10105
Ursus arctos,Sorex arcticus,0.101
Geomys bursarius,Sorex ugyunak,0.1009
Hyperoodon ampullatus,Tamias townsendii,0.1009
Monodon monoceros,Tamias townsendii,0.1008
Thomomys talpoides,Sorex monticolus,0.1008
Dipodomys ordii,Sorex palustris,0.10075
Neurotrichus gibbsii,Mesoplodon densirostris,0.10075
Perognathus fasciatus,Sorex bendirii,0.1007
Delphinapterus leucas,Sciurus niger,0.10065
Mustela nigripes,Sylvilagus nuttallii,0.10065
Mesoplodon densirostris,Tamias townsendii,0.1006
Mustela subpalmata,Glaucomys volans,0.1005
Ziphius cavirostris,Sylvilagus nuttallii,0.1005
Lynx canadensis,Poliocitellus franklinii,0.10025
Ziphius cavirostris,Tamiasciurus hudsonicus,0.10025
Hyperoodon ampullatus,Scapanus orarius,0.1002
Blarina brevicauda,Microtus townsendii,0.1001
Hyperoodon ampullatus,Sylvilagus nuttallii,0.1001
Perognathus fasciatus,Sorex ugyunak,0.1001
Spilogale putorius,Martes pennanti,0.1001
Ursus maritimus,Condylura cristata,0.1001
Mesoplodon carlhubbsi,Sylvilagus nuttallii,0.10005
Mesoplodon carlhubbsi,Tamiasciurus hudsonicus,0.1
Thomomys talpoides,Sorex rohweri,0.0999
Mephitis mephitis,Alces alces,0.09985
Perognathus parvus,Sorex monticolus,0.09985
Thomomys talpoides,Sorex vagrans,0.09975
Thomomys talpoides,Sorex cinereus,0.0997
Lynx rufus,Bison bison,0.09965
Mustela subpalmata,Glaucomys sabrinus,0.09965
Sorex cinereus,Sorex maritimensis,0.09965
Delphinapterus leucas,Tamias amoenus,0.09955
Ursus maritimus,Mephitis mephitis,0.0995
Kogia breviceps,Tamiasciurus hudsonicus,0.09945
Perognathus fasciatus,Sorex tundrensis,0.0994
Ziphius cavirostris,Tamias townsendii,0.0994
Mesoplodon densirostris,Tamiasciurus hudsonicus,0.09935
Thomomys talpoides,Sorex palustris,0.09935
Neurotrichus gibbsii,Dicrostonyx nunatakensis,0.0993
Phocoenoides dalli,Tamias townsendii,0.0991
Martes pennanti,Tamias striatus,0.09905
Mesoplodon carlhubbsi,Tamias townsendii,0.09905
Eschrichtius robustus,Tamiasciurus hudsonicus,0.099
Thomomys talpoides,Sorex dispar,0.09895
Ursus arctos,Procyon lotor,0.0989
Ursus arctos,Mephitis mephitis,0.09875
Dipodomys ordii,Sorex tundrensis,0.0987
Neurotrichus gibbsii,Monodon monoceros,0.0987
Berardius bairdii,Tamiasciurus hudsonicus,0.0986
Perognathus parvus,Sorex dispar,0.0985
Spilogale putorius,Neovison vison,0.09845
Neurotrichus gibbsii,Eschrichtius robustus,0.0984
Thomomys talpoides,Sorex preblei,0.09835
Monodon monoceros,Sciurus niger,0.0983
Phocoena phocoena,Tamias townsendii,0.09825
Thomomys talpoides,Microtus oeconomus,0.09825
Dipodomys ordii,Sorex bendirii,0.0982
Hyperoodon ampullatus,Tamiasciurus douglasii,0.0982
Neurotrichus gibbsii,Hyperoodon ampullatus,0.098
Ziphius cavirostris,Scapanus orarius,0.09795
Delphinapterus leucas,Sylvilagus nuttallii,0.09785
Delphinapterus leucas,Tamiasciurus douglasii,0.0978
Mesoplodon carlhubbsi,Scapanus orarius,0.0978
Neurotrichus gibbsii,Mesoplodon carlhubbsi,0.0978
Phocoena phocoena,Sciurus niger,0.0978
Mustela frenata,Marmota flaviventris,0.0976
Mephitis mephitis,Ictidomys tridecemlineatus,0.09755
Mesoplodon bidens,Parascalops breweri,0.09755
Mesoplodon densirostris,Sylvilagus nuttallii,0.09745
Monodon monoceros,Sylvilagus nuttallii,0.0973
Berardius bairdii,Tamias townsendii,0.0971
Neurotrichus gibbsii,Phocoena phocoena,0.09705
Spilogale putorius,Martes americana,0.09705
Eschrichtius robustus,Tamias townsendii,0.097
Kogia breviceps,Tamias townsendii,0.09695
Perognathus parvus,Sorex vagrans,0.09695
Hyperoodon ampullatus,Tamias amoenus,0.0969
Ziphius cavirostris,Sciurus niger,0.0969
Martes americana,Zapus trinotatus,0.09685
Mesoplodon carlhubbsi,Tamias amoenus,0.09685
Perognathus parvus,Sorex rohweri,0.09685
Eschrichtius robustus,Sylvilagus nuttallii,0.0967
Perognathus parvus,Sorex palustris,0.0967
Vulpes lagopus,Oreamnos americanus,0.0967
Mesoplodon mirus,Erethizon dorsatum,0.0966
Perognathus parvus,Sorex cinereus,0.0966
Phocoena phocoena,Sylvilagus nuttallii,0.09655
Martes americana,Tamias striatus,0.09635
Berardius bairdii,Sciurus niger,0.0963
Neurotrichus gibbsii,Ziphius cavirostris,0.0963
Cryptotis parva,Sorex trowbridgii,0.09625
Ziphius cavirostris,Tamias amoenus,0.09625
Neurotrichus gibbsii,Phocoenoides dalli,0.09615
Phocoenoides dalli,Tamiasciurus hudsonicus,0.09615
Ursus arctos,Sylvilagus nuttallii,0.09615
Mephitis mephitis,Mustela frenata,0.0961
Neurotrichus gibbsii,Dicrostonyx richardsoni,0.0961
Thomomys talpoides,Sorex bendirii,0.09605
Eschrichtius robustus,Scapanus orarius,0.096
Perognathus parvus,Sorex preblei,0.096
Mesoplodon stejnegeri,Parascalops breweri,0.0959
Taxidea taxus,Sylvilagus nuttallii,0.0959
Urocyon cinereoargenteus,Pipistrellus subflavus,0.0959
Thomomys talpoides,Sorex tundrensis,0.09585
Mesoplodon mirus,Parascalops breweri,0.0958
Ursus maritimus,Callospermophilus lateralis,0.09565
Mesoplodon carlhubbsi,Tamiasciurus douglasii,0.0956
Ursus americanus,Mustela nigripes,0.09555
Perognathus parvus,Microtus oeconomus,0.0955
Geomys bursarius,Blarina brevicauda,0.09545
Taxidea taxus,Procyon lotor,0.09545
Thomomys talpoides,Sorex ugyunak,0.09545
Mesoplodon carlhubbsi,Sciurus niger,0.09535
Neovison vison,Marmota flaviventris,0.09535
Delphinapterus leucas,Scapanus orarius,0.0953
Mesoplodon densirostris,Scapanus orarius,0.0953
Taxidea taxus,Mephitis mephitis,0.0953
Kogia breviceps,Sciurus niger,0.09525
Monodon monoceros,Scapanus orarius,0.09525
Kogia breviceps,Sylvilagus nuttallii,0.0952
Perognathus parvus,Sorex fumeus,0.0952
Mustela nigripes,Ochotona princeps,0.0951
Perognathus parvus,Sorex ugyunak,0.09505
Phocoena phocoena,Tamias amoenus,0.09505
Phocoena phocoena,Tamiasciurus douglasii,0.095
Ursus arctos,Zapus hudsonius,0.095
Phocoenoides dalli,Sylvilagus nuttallii,0.0949
Ursus americanus,Bison bison,0.09485
Kogia sima,Tamiasciurus hudsonicus,0.0948
Phocoenoides dalli,Tamias amoenus,0.0948
Berardius bairdii,Sylvilagus nuttallii,0.09475
Eschrichtius robustus,Tamias amoenus,0.09475
Monodon monoceros,Tamiasciurus douglasii,0.0947
Monodon monoceros,Tamias amoenus,0.0946
Perognathus parvus,Sorex bendirii,0.0946
Hyperoodon ampullatus,Sciurus niger,0.09455
Neurotrichus gibbsii,Berardius bairdii,0.0945
Phocoena phocoena,Scapanus orarius,0.09445
Erethizon dorsatum,Microtus ochrogaster,0.09435
Kogia sima,Tamias townsendii,0.09415
Mesoplodon densirostris,Sciurus niger,0.09415
Lynx rufus,Sylvilagus nuttallii,0.0941
Eschrichtius robustus,Sciurus niger,0.09405
Perognathus fasciatus,Cryptotis parva,0.09405
Ziphius cavirostris,Tamiasciurus douglasii,0.09405
Dipodomys ordii,Microtus oregoni,0.094
Berardius bairdii,Tamiasciurus douglasii,0.0939
Kogia breviceps,Tamiasciurus douglasii,0.09385
Mustela subpalmata,Tamias striatus,0.09385
Ursus arctos,Condylura cristata,0.09375
Perognathus parvus,Sorex tundrensis,0.0937
Kogia breviceps,Tamias amoenus,0.09365
Geomys bursarius,Cryptotis parva,0.0936
Mesoplodon densirostris,Tamiasciurus douglasii,0.0935
Enhydra lutris,Glaucomys volans,0.09345
Ursus maritimus,Callospermophilus saturatus,0.09345
Procyon lotor,Ictidomys tridecemlineatus,0.0934
Perognathus fasciatus,Blarina brevicauda,0.09335
Neovison macrodon,Marmota flaviventris,0.09325
Neovison vison,Marmota vancouverensis,0.0932
Perognathus fasciatus,Microtus oregoni,0.09315
Antrozous pallidus,Sorex maritimensis,0.09305
Berardius bairdii,Scapanus orarius,0.093
Thomomys talpoides,Microtus oregoni,0.0929
Mephitis mephitis,Ovis dalli,0.0926
Neovison macrodon,Tamias striatus,0.09255
Mesoplodon densirostris,Tamias amoenus,0.0925
Neovison vison,Tamias minimus,0.0925
Kogia sima,Sylvilagus nuttallii,0.0924
Didelphis virginiana,Taxidea taxus,0.09235
Erethizon dorsatum,Lemmiscus curtatus,0.0923
Phocoenoides dalli,Scapanus orarius,0.0922
Dipodomys ordii,Ondatra zibethicus,0.09215
Phocoenoides dalli,Sciurus niger,0.09215
Vulpes velox,Odocoileus hemionus,0.09215
Berardius bairdii,Tamias amoenus,0.0921
Erethizon dorsatum,Microtus chrotorrhinus,0.09205
Thomomys talpoides,Blarina brevicauda,0.09205
Neurotrichus gibbsii,Kogia breviceps,0.092
Eschrichtius robustus,Tamiasciurus douglasii,0.09175
Lontra canadensis,Zapus trinotatus,0.0917
Mustela erminea,Myodes gapperi,0.0916
Procyon lotor,Ovis dalli,0.0916
Kogia sima,Sciurus niger,0.09155
Martes americana,Tamiasciurus douglasii,0.0915
Geomys bursarius,Ondatra zibethicus,0.09145
Enhydra lutris,Glaucomys sabrinus,0.0914
Sorex preblei,Sorex maritimensis,0.0913
Erethizon dorsatum,Microtus xanthognathus,0.091
Dipodomys ordii,Cryptotis parva,0.0907
Neurotrichus gibbsii,Kogia sima,0.0906
Kogia sima,Scapanus orarius,0.0903
Vulpes lagopus,Antrozous pallidus,0.09025
Perognathus fasciatus,Ondatra zibethicus,0.09015
Sorex palustris,Sorex maritimensis,0.09015
Phocoenoides dalli,Tamiasciurus douglasii,0.08995
Mustela erminea,Microtus oregoni,0.0899
Peromyscus leucopus,Sorex arcticus,0.0899
Puma concolor,Sylvilagus nuttallii,0.0899
Erethizon dorsatum,Synaptomys cooperi,0.08985
Procyon lotor,Mustela frenata,0.0898
Kogia sima,Tamias amoenus,0.08965
Ursus arctos,Sorex haydeni,0.08955
Martes pennanti,Tamias minimus,0.0894
Neovison macrodon,Tamiasciurus hudsonicus,0.0894
Urocyon cinereoargenteus,Lasiurus cinereus,0.0893
Enhydra lutris,Odocoileus hemionus,0.08925
Sorex vagrans,Didelphis virginiana,0.08925
Geomys bursarius,Microtus oregoni,0.0892
Kogia breviceps,Scapanus orarius,0.0892
Dipodomys ordii,Blarina brevicauda,0.08915
Gulo gulo,Tamias striatus,0.08915
Sorex fumeus,Didelphis virginiana,0.08915
Thomomys talpoides,Cryptotis parva,0.0891
Lynx canadensis,Sylvilagus nuttallii,0.08905
Sorex dispar,Didelphis virginiana,0.089
Perognathus fasciatus,Microtus xanthognathus,0.0885
Mesoplodon bidens,Tamiasciurus hudsonicus,0.0883
Lontra canadensis,Marmota flaviventris,0.08825
Perognathus parvus,Cryptotis parva,0.0882
Antrozous pallidus,Didelphis virginiana,0.08805
Dipodomys ordii,Microtus chrotorrhinus,0.088
Peromyscus keeni,Sorex arcticus,0.08785
Vulpes vulpes,Puma concolor,0.08785
Gulo gulo,Sciurus niger,0.0877
Mustela subpalmata,Scapanus orarius,0.0877
Perognathus fasciatus,Lemmiscus curtatus,0.08755
Mesoplodon stejnegeri,Tamiasciurus hudsonicus,0.0875
Kogia sima,Tamiasciurus douglasii,0.0871
Blarina brevicauda,Sorex trowbridgii,0.08705
Neurotrichus gibbsii,Mesoplodon stejnegeri,0.08705
Dipodomys ordii,Microtus ochrogaster,0.0869
Dipodomys ordii,Lemmiscus curtatus,0.08675
Geomys bursarius,Microtus ochrogaster,0.08675
Perognathus parvus,Microtus oregoni,0.0867
Didelphis virginiana,Enhydra lutris,0.08665
Taxidea taxus,Myotis volans,0.0865
Perognathus fasciatus,Microtus chrotorrhinus,0.08645
Erethizon dorsatum,Microtus pennsylvanicus,0.08615
Perognathus fasciatus,Microtus ochrogaster,0.0861
Martes americana,Tamias minimus,0.0859
Neurotrichus gibbsii,Mesoplodon mirus,0.0859
Thomomys talpoides,Ondatra zibethicus,0.0859
Neurotrichus gibbsii,Condylura cristata,0.0857
Sorex rohweri,Didelphis virginiana,0.0857
Perognathus parvus,Blarina brevicauda,0.0856
Neurotrichus gibbsii,Mesoplodon bidens,0.08555
Spilogale putorius,Gulo gulo,0.08555
Mesoplodon mirus,Tamiasciurus hudsonicus,0.08545
Puma concolor,Neovison macrodon,0.08535
Vulpes lagopus,Ovis dalli,0.08505
Dipodomys ordii,Microtus xanthognathus,0.08495
Lontra canadensis,Sylvilagus nuttallii,0.0849
Neovison vison,Tamiasciurus hudsonicus,0.0849
