from,to,score
Perognathus parvus,Glaucomys sabrinus,0.0102
Sorex preblei,Sorex tundrensis,0.0102
Sorex vagrans,Tamiasciurus hudsonicus,0.0102
Sorex rohweri,Peromyscus keeni,0.01015
Sorex rohweri,Peromyscus leucopus,0.01015
Spilogale putorius,Myotis keenii,0.01015
Antrozous pallidus,Peromyscus leucopus,0.0101
Dipodomys ordii,Martes pennanti,0.0101
Perognathus fasciatus,Martes americana,0.0101
Sorex cinereus,Microtus pennsylvanicus,0.0101
Sorex cinereus,Peromyscus keeni,0.0101
Sorex dispar,Peromyscus leucopus,0.0101
Sorex monticolus,Microtus pennsylvanicus,0.0101
Sorex palustris,Microtus oeconomus,0.0101
Taxidea taxus,Neovison vison,0.0101
Geomys bursarius,Gulo gulo,0.01005
Procyon lotor,Myotis evotis,0.01005
Sorex dispar,Tamiasciurus hudsonicus,0.01005
Sorex ugyunak,Sorex bendirii,0.01005
Aplodontia rufa,Cryptotis parva,0.01
Pipistrellus subflavus,Microtus oregoni,0.01
Spilogale putorius,Myotis leibii,0.01
Urocyon cinereoargenteus,Myotis thysanodes,0.01
Vulpes velox,Puma concolor,0.01
Antrozous pallidus,Microtus pennsylvanicus,0.00995
Peromyscus keeni,Condylura cristata,0.00995
Sorex bendirii,Sorex ugyunak,0.00995
Sorex fumeus,Peromyscus keeni,0.00995
Thomomys talpoides,Mustela nivalis,0.00995
Erethizon dorsatum,Marmota flaviventris,0.0099
Perognathus parvus,Marmota caligata,0.0099
Aplodontia rufa,Sorex ugyunak,0.00985
Blarina brevicauda,Phenacomys intermedius,0.00985
Perognathus fasciatus,Marmota flaviventris,0.00985
Perognathus parvus,Lasiurus cinereus,0.00985
Perognathus parvus,Marmota monax,0.00985
Perognathus parvus,Scalopus aquaticus,0.00985
Sorex monticolus,Microtus montanus,0.00985
Sorex monticolus,Peromyscus keeni,0.00985
Cryptotis parva,Myodes gapperi,0.0098
Lontra canadensis,Antrozous pallidus,0.0098
Peromyscus leucopus,Phenacomys ungava,0.0098
Sorex bendirii,Sorex bendirii,0.0098
Sorex dispar,Microtus montanus,0.0098
Dipodomys ordii,Mustela frenata,0.00975
Erethizon dorsatum,Mustela nivalis,0.00975
Peromyscus keeni,Phenacomys intermedius,0.00975
Sorex bendirii,Microtus oregoni,0.00975
Erethizon dorsatum,Neovison vison,0.0097
Glaucomys sabrinus,Sorex vagrans,0.0097
Mustela frenata,Myotis melanorhinus,0.0097
Callospermophilus lateralis,Sorex trowbridgii,0.00965
Martes americana,Euderma maculatum,0.00965
Neurotrichus gibbsii,Ochotona collaris,0.00965
Perognathus parvus,Mustela nivalis,0.00965
Sorex dispar,Reithrodontomys megalotis,0.00965
Sorex ugyunak,Blarina brevicauda,0.00965
Corynorhinus townsendii,Neurotrichus gibbsii,0.0096
Erethizon dorsatum,Mustela frenata,0.0096
Geomys bursarius,Myotis melanorhinus,0.0096
Mephitis mephitis,Myotis californicus,0.0096
Peromyscus keeni,Sylvilagus nuttallii,0.0096
Sorex fumeus,Tamiasciurus hudsonicus,0.0096
Sorex palustris,Sorex tundrensis,0.0096
Sorex rohweri,Onychomys leucogaster,0.0096
Sorex vagrans,Reithrodontomys megalotis,0.0096
Thomomys talpoides,Lasiurus cinereus,0.0096
Condylura cristata,Peromyscus leucopus,0.00955
Erethizon dorsatum,Lepus townsendii,0.00955
Erethizon dorsatum,Myotis evotis,0.00955
Lynx canadensis,Vulpes velox,0.00955
Microtus ochrogaster,Sorex maritimensis,0.00955
Perognathus parvus,Martes americana,0.00955
Peromyscus keeni,Phenacomys ungava,0.00955
Reithrodontomys megalotis,Synaptomys borealis,0.00955
Sorex preblei,Microtus ochrogaster,0.00955
Erethizon dorsatum,Euderma maculatum,0.0095
Geomys bursarius,Mustela subpalmata,0.0095
Perognathus fasciatus,Mustela frenata,0.0095
Sorex fumeus,Peromyscus leucopus,0.0095
Canis lupus,Myotis volans,0.00945
Condylura cristata,Microtus montanus,0.00945
Cryptotis parva,Microtus longicaudus,0.00945
Dipodomys ordii,Bison bison,0.00945
Erethizon dorsatum,Bison bison,0.00945
Glaucomys sabrinus,Sorex monticolus,0.00945
Antrozous pallidus,Peromyscus keeni,0.0094
Aplodontia rufa,Sorex fumeus,0.0094
Blarina brevicauda,Condylura cristata,0.0094
Glaucomys volans,Sorex haydeni,0.0094
Neotoma cinerea,Condylura cristata,0.0094
Pipistrellus subflavus,Sorex rohweri,0.0094
Sorex bendirii,Blarina brevicauda,0.0094
Taxidea taxus,Mustela nigripes,0.0094
Aplodontia rufa,Sorex bendirii,0.00935
Onychomys leucogaster,Lemmus trimucronatus,0.00935
Peromyscus leucopus,Phenacomys intermedius,0.00935
Sorex cinereus,Tamiasciurus hudsonicus,0.00935
Sorex fumeus,Microtus montanus,0.00935
Sorex monticolus,Onychomys leucogaster,0.00935
Antilocapra americana,Didelphis virginiana,0.0093
Corynorhinus townsendii,Microtus oeconomus,0.0093
Antrozous pallidus,Microtus montanus,0.00925
Geomys bursarius,Neovison vison,0.00925
Marmota caligata,Didelphis virginiana,0.00925
Neotoma cinerea,Sylvilagus nuttallii,0.00925
Sorex fumeus,Neotoma cinerea,0.00925
Onychomys leucogaster,Condylura cristata,0.0092
Perognathus parvus,Pipistrellus subflavus,0.0092
Sorex palustris,Microtus ochrogaster,0.0092
Aplodontia rufa,Sorex palustris,0.00915
Glaucomys sabrinus,Sorex haydeni,0.00915
Glaucomys volans,Sorex dispar,0.00915
Lasiurus borealis,Sorex ugyunak,0.00915
Neurotrichus gibbsii,Mustela nivalis,0.00915
Ursus maritimus,Martes americana,0.00915
Antrozous pallidus,Sciurus niger,0.0091
Geomys bursarius,Euderma maculatum,0.0091
Glaucomys sabrinus,Sorex fumeus,0.0091
Tamias minimus,Sorex maritimensis,0.0091
Cryptotis parva,Microtus pinetorum,0.00905
Glaucomys volans,Sorex fumeus,0.00905
Lasiurus borealis,Sorex bendirii,0.00905
Mephitis mephitis,Myotis leibii,0.00905
Mustela frenata,Nyctinomops macrotis,0.00905
Neotoma cinerea,Lemmus trimucronatus,0.00905
Onychomys leucogaster,Microtus miurus,0.00905
Sorex preblei,Peromyscus leucopus,0.00905
Canis rufus,Myotis volans,0.009
Condylura cristata,Neurotrichus gibbsii,0.009
Corynorhinus townsendii,Blarina brevicauda,0.009
Erethizon dorsatum,Myotis californicus,0.009
Sorex dispar,Geomys bursarius,0.009
Sorex rohweri,Microtus montanus,0.009
Sylvilagus nuttallii,Sorex merriami,0.009
Thomomys talpoides,Martes pennanti,0.009
Glaucomys volans,Sorex vagrans,0.00895
Perognathus fasciatus,Euderma maculatum,0.00895
Sorex vagrans,Peromyscus maniculatus,0.00895
Spilogale putorius,Myotis thysanodes,0.00895
Condylura cristata,Peromyscus keeni,0.0089
Perognathus fasciatus,Ictidomys tridecemlineatus,0.0089
Sorex rohweri,Neotoma cinerea,0.0089
Thomomys talpoides,Martes americana,0.0089
Erethizon dorsatum,Ictidomys tridecemlineatus,0.00885
Mustela subpalmata,Corynorhinus townsendii,0.00885
Perognathus fasciatus,Marmota vancouverensis,0.00885
Sorex cinereus,Neotoma cinerea,0.00885
Sorex fumeus,Onychomys leucogaster,0.00885
Mustela erminea,Sciurus niger,0.0088
Onychomys leucogaster,Tamias amoenus,0.0088
Perognathus fasciatus,Bison bison,0.0088
Perognathus fasciatus,Mustela subpalmata,0.0088
Peromyscus keeni,Microtus miurus,0.0088
Sorex fumeus,Reithrodontomys megalotis,0.0088
Sorex rohweri,Reithrodontomys megalotis,0.0088
Vulpes lagopus,Myotis melanorhinus,0.0088
Aplodontia rufa,Blarina brevicauda,0.00875
Dipodomys ordii,Marmota flaviventris,0.00875
Geomys bursarius,Bison bison,0.00875
Geomys bursarius,Marmota flaviventris,0.00875
Mephitis mephitis,Myotis keenii,0.00875
Puma concolor,Ovis canadensis,0.00875
Erethizon dorsatum,Marmota vancouverensis,0.0087
Onychomys leucogaster,Sylvilagus nuttallii,0.0087
Sorex monticolus,Tamiasciurus hudsonicus,0.0087
Antrozous pallidus,Neotoma cinerea,0.00865
Antrozous pallidus,Tamiasciurus douglasii,0.00865
Dipodomys ordii,Lepus townsendii,0.00865
Erethizon dorsatum,Mustela subpalmata,0.00865
Geomys bursarius,Marmota vancouverensis,0.00865
Lasiurus borealis,Blarina brevicauda,0.00865
Lasiurus borealis,Cryptotis parva,0.00865
Myotis leibii,Sorex maritimensis,0.00865
Perognathus fasciatus,Ovibos moschatus,0.00865
Sorex cinereus,Microtus montanus,0.00865
Sorex monticolus,Reithrodontomys megalotis,0.00865
Thomomys talpoides,Gulo gulo,0.00865
Dipodomys ordii,Marmota vancouverensis,0.0086
Glaucomys sabrinus,Cryptotis parva,0.0086
Mustela frenata,Lasiurus blossevillii,0.0086
Pipistrellus subflavus,Sorex hoyi,0.0086
Sylvilagus floridanus,Sorex maritimensis,0.0086
Urocyon cinereoargenteus,Myotis lucifugus,0.0086
Glaucomys sabrinus,Sorex cinereus,0.00855
Peromyscus maniculatus,Mus musculus,0.00855
Procyon lotor,Myotis keenii,0.00855
Sorex bendirii,Microtus oeconomus,0.00855
Sorex rohweri,Peromyscus maniculatus,0.00855
Antrozous pallidus,Geomys bursarius,0.0085
Condylura cristata,Onychomys leucogaster,0.0085
Condylura cristata,Peromyscus maniculatus,0.0085
Cryptotis parva,Microtus richardsoni,0.0085
Erethizon dorsatum,Myotis leibii,0.0085
Peromyscus leucopus,Lepus americanus,0.0085
Peromyscus leucopus,Tamias townsendii,0.0085
Reithrodontomys megalotis,Tamias amoenus,0.0085
Sorex preblei,Lemmiscus curtatus,0.0085
Corynorhinus townsendii,Tamiasciurus hudsonicus,0.00845
Glaucomys sabrinus,Sorex hoyi,0.00845
Glaucomys volans,Sorex rohweri,0.00845
Pipistrellus subflavus,Sorex preblei,0.00845
Pipistrellus subflavus,Sorex vagrans,0.00845
Thomomys talpoides,Ictidomys tridecemlineatus,0.00845
Thomomys talpoides,Mustela frenata,0.00845
Dipodomys ordii,Ovibos moschatus,0.0084
Erethizon dorsatum,Myotis melanorhinus,0.0084
Glaucomys sabrinus,Sorex rohweri,0.0084
Glaucomys volans,Microtus oregoni,0.0084
Pipistrellus subflavus,Sorex dispar,0.0084
Procyon lotor,Myotis leibii,0.0084
Sorex rohweri,Dipodomys ordii,0.0084
Spilogale putorius,Vulpes velox,0.0084
Thomomys talpoides,Marmota flaviventris,0.0084
Ursus maritimus,Ursus americanus,0.0084
Antrozous pallidus,Perognathus fasciatus,0.00835
Dipodomys ordii,Ictidomys tridecemlineatus,0.00835
Perognathus fasciatus,Neovison vison,0.00835
Sorex cinereus,Peromyscus maniculatus,0.00835
Sorex dispar,Sciurus niger,0.00835
Sorex palustris,Microtus xanthognathus,0.00835
Condylura cristata,Reithrodontomys megalotis,0.0083
Dipodomys ordii,Mustela subpalmata,0.0083
Glaucomys volans,Sorex cinereus,0.0083
Peromyscus maniculatus,Synaptomys borealis,0.0083
Sorex dispar,Neotoma cinerea,0.0083
Sorex preblei,Peromyscus keeni,0.0083
Thomomys talpoides,Ovibos moschatus,0.0083
Aplodontia rufa,Microtus oeconomus,0.00825
Blarina brevicauda,Tamias amoenus,0.00825
Dipodomys ordii,Neovison vison,0.00825
Erethizon dorsatum,Oreamnos americanus,0.00825
Mustela nigripes,Lasiurus cinereus,0.00825
Perognathus fasciatus,Lepus townsendii,0.00825
Sorex fumeus,Geomys bursarius,0.00825
Blarina brevicauda,Myodes gapperi,0.0082
Geomys bursarius,Myotis evotis,0.0082
Glaucomys volans,Sorex monticolus,0.0082
Lasiurus cinereus,Microtus oregoni,0.0082
Marmota monax,Didelphis virginiana,0.0082
Sorex vagrans,Geomys bursarius,0.0082
Ursus maritimus,Canis rufus,0.0082
Perognathus fasciatus,Martes pennanti,0.00815
Perognathus fasciatus,Oreamnos americanus,0.00815
Sorex preblei,Microtus pennsylvanicus,0.00815
Antrozous pallidus,Onychomys leucogaster,0.0081
Dipodomys ordii,Euderma maculatum,0.0081
Geomys bursarius,Lepus townsendii,0.0081
Glaucomys volans,Cryptotis parva,0.0081
Glaucomys volans,Sorex hoyi,0.0081
Glaucomys volans,Sorex preblei,0.0081
Neotoma cinerea,Tamias amoenus,0.0081
Perognathus parvus,Martes pennanti,0.0081
Sorex dispar,Perognathus fasciatus,0.0081
Pipistrellus subflavus,Sorex haydeni,0.00805
Sorex cinereus,Onychomys leucogaster,0.00805
Sorex rohweri,Sciurus niger,0.00805
Urocitellus richardsonii,Sorex maritimensis,0.00805
Ursus maritimus,Lasiurus blossevillii,0.00805
Blarina brevicauda,Microtus longicaudus,0.008
Dipodomys ordii,Myotis evotis,0.008
Glaucomys sabrinus,Sorex dispar,0.008
Glaucomys sabrinus,Sorex palustris,0.008
Glaucomys volans,Sorex palustris,0.008
Gulo gulo,Euderma maculatum,0.008
Sorex preblei,Ondatra zibethicus,0.008
Thomomys talpoides,Euderma maculatum,0.008
Antrozous pallidus,Erethizon dorsatum,0.00795
Condylura cristata,Neotoma cinerea,0.00795
Onychomys leucogaster,Phenacomys ungava,0.00795
Pipistrellus subflavus,Sorex fumeus,0.00795
Pipistrellus subflavus,Sorex monticolus,0.00795
Sorex monticolus,Dipodomys ordii,0.00795
Sorex preblei,Microtus xanthognathus,0.00795
Spilogale putorius,Myotis lucifugus,0.00795
Antrozous pallidus,Dicrostonyx groenlandicus,0.0079
Antrozous pallidus,Ondatra zibethicus,0.0079
Blarina brevicauda,Sylvilagus nuttallii,0.0079
Martes americana,Martes americana,0.0079
Microtus chrotorrhinus,Didelphis virginiana,0.0079
Neurotrichus gibbsii,Lepus townsendii,0.0079
Neurotrichus gibbsii,Oreamnos americanus,0.0079
Perognathus fasciatus,Myotis melanorhinus,0.0079
Perognathus parvus,Gulo gulo,0.0079
Sorex preblei,Microtus chrotorrhinus,0.0079
Ursus americanus,Corynorhinus townsendii,0.0079
Antrozous pallidus,Dipodomys ordii,0.00785
Corynorhinus townsendii,Microtus ochrogaster,0.00785
Geomys bursarius,Myotis californicus,0.00785
Glaucomys sabrinus,Sorex preblei,0.00785
Sorex fumeus,Tamiasciurus douglasii,0.00785
Sorex monticolus,Thomomys talpoides,0.00785
Sorex preblei,Neurotrichus gibbsii,0.00785
Sorex rohweri,Tamiasciurus douglasii,0.00785
Sorex vagrans,Dipodomys ordii,0.00785
Cryptotis parva,Sylvilagus nuttallii,0.0078
Mephitis mephitis,Myotis thysanodes,0.0078
Sciurus niger,Sorex maritimensis,0.0078
Sorex dispar,Tamiasciurus douglasii,0.0078
Sorex monticolus,Sciurus niger,0.0078
Sorex ugyunak,Microtus oeconomus,0.0078
Sorex vagrans,Sciurus niger,0.0078
Geomys bursarius,Ovibos moschatus,0.00775
Martes pennanti,Martes americana,0.00775
Pipistrellus subflavus,Sorex cinereus,0.00775
Sorex fumeus,Dipodomys ordii,0.00775
Sorex rohweri,Perognathus parvus,0.00775
Thomomys talpoides,Lepus townsendii,0.00775
Condylura cristata,Tamiasciurus hudsonicus,0.0077
Corynorhinus townsendii,Microtus chrotorrhinus,0.0077
Corynorhinus townsendii,Sorex tundrensis,0.0077
Peromyscus maniculatus,Sylvilagus nuttallii,0.0077
Reithrodontomys megalotis,Condylura cristata,0.0077
Sorex fumeus,Dicrostonyx groenlandicus,0.0077
Sorex monticolus,Neotoma cinerea,0.0077
Sorex palustris,Lemmiscus curtatus,0.0077
Thomomys talpoides,Bison bison,0.0077
Antrozous pallidus,Thomomys talpoides,0.00765
Cryptotis parva,Myodes rutilus,0.00765
Dipodomys ordii,Myotis melanorhinus,0.00765
Lasiurus borealis,Microtus oeconomus,0.00765
Lynx canadensis,Euderma maculatum,0.00765
Perognathus parvus,Bison bison,0.00765
Peromyscus keeni,Myodes gapperi,0.00765
Sorex monticolus,Peromyscus maniculatus,0.00765
Thomomys talpoides,Mustela subpalmata,0.00765
Blarina brevicauda,Microtus pinetorum,0.0076
Blarina brevicauda,Microtus richardsoni,0.0076
Condylura cristata,Geomys bursarius,0.0076
Mephitis mephitis,Myotis lucifugus,0.0076
Perognathus parvus,Marmota flaviventris,0.0076
Corynorhinus townsendii,Microtus pennsylvanicus,0.00755
Erethizon dorsatum,Myotis thysanodes,0.00755
Peromyscus keeni,Lepus americanus,0.00755
Puma concolor,Ursus americanus,0.00755
Reithrodontomys megalotis,Sylvilagus nuttallii,0.00755
Sorex cinereus,Reithrodontomys megalotis,0.00755
Sorex monticolus,Dicrostonyx groenlandicus,0.00755
Sorex rohweri,Dicrostonyx groenlandicus,0.00755
Sorex vagrans,Tamiasciurus douglasii,0.00755
Lontra canadensis,Corynorhinus townsendii,0.0075
Perognathus parvus,Mustela frenata,0.0075
Sorex rohweri,Perognathus fasciatus,0.0075
Antrozous pallidus,Reithrodontomys megalotis,0.00745
Corynorhinus townsendii,Sciurus niger,0.00745
Erethizon dorsatum,Ovis canadensis,0.00745
Mustela erminea,Tamiasciurus douglasii,0.00745
Neotoma cinerea,Microtus miurus,0.00745
Neovison vison,Martes americana,0.00745
Perognathus parvus,Mustela subpalmata,0.00745
Pipistrellus subflavus,Blarina brevicauda,0.00745
Puma concolor,Euderma maculatum,0.00745
Sorex monticolus,Perognathus fasciatus,0.00745
Sorex monticolus,Tamiasciurus douglasii,0.00745
Sorex rohweri,Synaptomys cooperi,0.00745
Thomomys talpoides,Neovison vison,0.00745
Glaucomys sabrinus,Sorex ugyunak,0.0074
Lasiurus borealis,Neurotrichus gibbsii,0.0074
Myotis thysanodes,Didelphis virginiana,0.0074
Pipistrellus subflavus,Sorex bendirii,0.0074
Procyon lotor,Lontra canadensis,0.0074
Sorex dispar,Perognathus parvus,0.0074
Sorex fumeus,Perognathus fasciatus,0.0074
Sorex vagrans,Dicrostonyx groenlandicus,0.0074
Thomomys talpoides,Oreamnos americanus,0.0074
Aplodontia rufa,Lemmiscus curtatus,0.00735
Canis latrans,Myotis volans,0.00735
Corynorhinus townsendii,Microtus xanthognathus,0.00735
Lynx canadensis,Ursus americanus,0.00735
Sorex dispar,Dicrostonyx groenlandicus,0.00735
Sorex palustris,Microtus chrotorrhinus,0.00735
Sorex palustris,Peromyscus leucopus,0.00735
Sorex vagrans,Erethizon dorsatum,0.00735
Corynorhinus townsendii,Lemmiscus curtatus,0.0073
Onychomys leucogaster,Phenacomys intermedius,0.0073
Perognathus parvus,Euderma maculatum,0.0073
Peromyscus maniculatus,Condylura cristata,0.0073
Procyon lotor,Myotis thysanodes,0.0073
Sorex dispar,Castor canadensis,0.0073
Sorex rohweri,Geomys bursarius,0.0073
Sorex vagrans,Castor canadensis,0.0073
Sorex vagrans,Perognathus fasciatus,0.0073
Ursus americanus,Urocyon cinereoargenteus,0.0073
Antrozous pallidus,Perognathus parvus,0.00725
Dipodomys ordii,Oreamnos americanus,0.00725
Geomys bursarius,Oreamnos americanus,0.00725
Glaucomys volans,Sorex bendirii,0.00725
Mustela frenata,Myotis californicus,0.00725
Myotis lucifugus,Didelphis virginiana,0.00725
Sorex cinereus,Perognathus fasciatus,0.00725
Sorex dispar,Dipodomys ordii,0.00725
Sorex rohweri,Thomomys talpoides,0.00725
Tamiasciurus douglasii,Didelphis virginiana,0.00725
Aplodontia rufa,Neurotrichus gibbsii,0.0072
Pipistrellus subflavus,Sorex palustris,0.0072
Sorex fumeus,Sciurus niger,0.0072
Callospermophilus saturatus,Microtus townsendii,0.00715
Geomys bursarius,Ictidomys tridecemlineatus,0.00715
Lasiurus borealis,Microtus ochrogaster,0.00715
Mustela erminea,Callospermophilus saturatus,0.00715
Mustela subpalmata,Lasiurus borealis,0.00715
Neotoma cinerea,Phenacomys ungava,0.00715
Scapanus townsendii,Didelphis virginiana,0.00715
Sorex fumeus,Erethizon dorsatum,0.00715
Sorex palustris,Neurotrichus gibbsii,0.00715
Sorex vagrans,Thomomys talpoides,0.00715
Thomomys talpoides,Myotis evotis,0.00715
Dipodomys ordii,Ovis canadensis,0.0071
Lemmiscus curtatus,Sorex maritimensis,0.0071
Neurotrichus gibbsii,Myotis yumanensis,0.0071
Sorex dispar,Erethizon dorsatum,0.0071
Corynorhinus townsendii,Peromyscus leucopus,0.00705
Geomys bursarius,Myotis leibii,0.00705
Lasiurus cinereus,Sorex rohweri,0.00705
Scapanus townsendii,Sorex maritimensis,0.00705
Sorex fumeus,Peromyscus maniculatus,0.00705
Corynorhinus townsendii,Tamiasciurus douglasii,0.007
Glaucomys sabrinus,Blarina brevicauda,0.007
Glaucomys volans,Blarina brevicauda,0.007
Lasiurus cinereus,Sorex palustris,0.007
Peromyscus leucopus,Zapus princeps,0.007
Sorex cinereus,Sciurus niger,0.007
Sorex cinereus,Tamiasciurus douglasii,0.007
Ursus americanus,Lasiurus borealis,0.007
Vulpes lagopus,Myotis californicus,0.007
Aplodontia rufa,Sorex tundrensis,0.00695
Erethizon dorsatum,Myotis keenii,0.00695
Erethizon dorsatum,Napaeozapus insignis,0.00695
Glaucomys volans,Neurotrichus gibbsii,0.00695
Lasiurus borealis,Lemmiscus curtatus,0.00695
Perognathus fasciatus,Ovis canadensis,0.00695
Pipistrellus subflavus,Sorex ugyunak,0.00695
Sorex bendirii,Sorex tundrensis,0.00695
Sorex cinereus,Dicrostonyx groenlandicus,0.00695
Sorex dispar,Dicrostonyx nunatakensis,0.00695
Thomomys talpoides,Myotis californicus,0.00695
Aplodontia rufa,Microtus ochrogaster,0.0069
Cryptotis parva,Lepus americanus,0.0069
Geomys bursarius,Myotis keenii,0.0069
Geomys bursarius,Myotis thysanodes,0.0069
Lasiurus cinereus,Sorex cinereus,0.0069
Pipistrellus subflavus,Cryptotis parva,0.0069
Reithrodontomys megalotis,Lemmus trimucronatus,0.0069
Reithrodontomys megalotis,Phenacomys ungava,0.0069
Sorex dispar,Thomomys talpoides,0.0069
Sorex palustris,Microtus pennsylvanicus,0.0069
Sorex preblei,Onychomys leucogaster,0.0069
Sylvilagus nuttallii,Sorex vagrans,0.0069
Antilocapra americana,Sorex maritimensis,0.00685
Condylura cristata,Synaptomys cooperi,0.00685
Erethizon dorsatum,Myotis lucifugus,0.00685
Peromyscus keeni,Tamias townsendii,0.00685
Sorex dispar,Peromyscus maniculatus,0.00685
Sorex fumeus,Thomomys talpoides,0.00685
Sorex monticolus,Synaptomys cooperi,0.00685
Sorex palustris,Peromyscus keeni,0.00685
Antrozous pallidus,Castor canadensis,0.0068
Antrozous pallidus,Peromyscus maniculatus,0.0068
Dipodomys ordii,Myotis californicus,0.0068
Erethizon dorsatum,Poliocitellus franklinii,0.0068
Myotis keenii,Sorex maritimensis,0.0068
Perognathus parvus,Ictidomys tridecemlineatus,0.0068
Peromyscus maniculatus,Tamias amoenus,0.0068
Reithrodontomys megalotis,Phenacomys intermedius,0.0068
Sorex monticolus,Geomys bursarius,0.0068
Sorex vagrans,Dicrostonyx richardsoni,0.0068
Dipodomys ordii,Napaeozapus insignis,0.00675
Lasiurus cinereus,Sorex dispar,0.00675
