from,to,score
Geomys bursarius,Sorex cinereus,0.11075
Dipodomys ordii,Sorex hoyi,0.1107
Mustela erminea,Onychomys leucogaster,0.1105
Geomys bursarius,Sorex monticolus,0.1104
Geomys bursarius,Sorex rohweri,0.11035
Dipodomys ordii,Sorex rohweri,0.1103
Taxidea taxus,Myotis thysanodes,0.11005
Dipodomys ordii,Sorex fumeus,0.11
Didelphis virginiana,Lontra canadensis,0.10995
Geomys bursarius,Sorex preblei,0.10975
Canis lupus,Lasiurus cinereus,0.10935
Ursus americanus,Ovis dalli,0.1092
Blarina brevicauda,Sorex arcticus,0.10895
Erethizon dorsatum,Sorex tundrensis,0.10885
Perognathus fasciatus,Sorex monticolus,0.1088
Cryptotis parva,Microtus townsendii,0.10875
Mustela nigripes,Tamias minimus,0.10875
Mephitis mephitis,Dama mesopotamica,0.1085
Erethizon dorsatum,Cryptotis parva,0.1081
Perognathus parvus,Sorex haydeni,0.108
Geomys bursarius,Sorex dispar,0.10765
Martes pennanti,Tamiasciurus hudsonicus,0.1076
Neurotrichus gibbsii,Erethizon dorsatum,0.1075
Dipodomys ordii,Sorex dispar,0.10735
Canis rufus,Lasiurus cinereus,0.1073
Dipodomys ordii,Sorex cinereus,0.10725
Sorex vagrans,Sorex maritimensis,0.10725
Mustela erminea,Neotoma cinerea,0.10715
Lynx canadensis,Dicrostonyx richardsoni,0.10705
Perognathus fasciatus,Sorex fumeus,0.10705
Taxidea taxus,Lasiurus blossevillii,0.107
Vulpes vulpes,Canis latrans,0.107
Sorex fumeus,Sorex maritimensis,0.1069
Dipodomys ordii,Sorex monticolus,0.1068
Perognathus fasciatus,Microtus oeconomus,0.1065
Perognathus fasciatus,Sorex vagrans,0.1065
Geomys bursarius,Sorex ugyunak,0.106
Geomys bursarius,Sorex palustris,0.10595
Gulo gulo,Scapanus townsendii,0.10595
Thomomys talpoides,Sorex haydeni,0.1057
Ursus maritimus,Mephitis mephitis,0.1057
Mustela erminea,Peromyscus maniculatus,0.10545
Mustela erminea,Reithrodontomys megalotis,0.10535
Condylura cristata,Sorex maritimensis,0.1052
Perognathus fasciatus,Sorex bendirii,0.1051
Urocyon cinereoargenteus,Lasiurus borealis,0.1051
Taxidea taxus,Spilogale putorius,0.10495
Puma concolor,Poliocitellus franklinii,0.1049
Dipodomys ordii,Sorex vagrans,0.10475
Dipodomys ordii,Sorex preblei,0.10465
Geomys bursarius,Sorex bendirii,0.10465
Geomys bursarius,Sorex tundrensis,0.10445
Perognathus fasciatus,Sorex preblei,0.1041
Perognathus fasciatus,Sorex dispar,0.10405
Procyon lotor,Dama mesopotamica,0.10405
Perognathus fasciatus,Sorex palustris,0.104
Didelphis virginiana,Lasionycteris noctivagans,0.1039
Erethizon dorsatum,Ondatra zibethicus,0.1037
Neovison vison,Tamias striatus,0.10365
Perognathus fasciatus,Sorex cinereus,0.1035
Perognathus fasciatus,Sorex rohweri,0.10345
Mustela subpalmata,Glaucomys volans,0.1034
Taxidea taxus,Myotis lucifugus,0.1032
Geomys bursarius,Microtus oeconomus,0.1031
Perognathus fasciatus,Sorex tundrensis,0.1031
Procyon lotor,Alces alces,0.1031
Sorex rohweri,Sorex maritimensis,0.1031
Dipodomys ordii,Sorex tundrensis,0.10285
Perognathus fasciatus,Sorex ugyunak,0.10275
Mephitis mephitis,Alces alces,0.1026
Dipodomys ordii,Sorex ugyunak,0.1025
Ursus maritimus,Procyon lotor,0.1024
Dipodomys ordii,Microtus oeconomus,0.10235
Ursus maritimus,Sylvilagus nuttallii,0.10235
Dipodomys ordii,Sorex palustris,0.10185
Perognathus parvus,Sorex hoyi,0.10185
Sorex dispar,Sorex maritimensis,0.1018
Spilogale putorius,Martes pennanti,0.1016
Ursus arctos,Sorex arcticus,0.1016
Erethizon dorsatum,Blarina brevicauda,0.1015
Mustela subpalmata,Glaucomys sabrinus,0.1015
Dipodomys ordii,Sorex bendirii,0.10115
Ursus arctos,Mephitis mephitis,0.1011
Sorex monticolus,Sorex maritimensis,0.101
Thomomys talpoides,Sorex hoyi,0.1008
Perognathus fasciatus,Cryptotis parva,0.1006
Blarina brevicauda,Microtus townsendii,0.10045
Ursus arctos,Procyon lotor,0.10045
Martes americana,Sciurus niger,0.10015
Perognathus parvus,Sorex vagrans,0.10005
Martes pennanti,Tamias striatus,0.0995
Thomomys talpoides,Microtus oeconomus,0.0994
Thomomys talpoides,Sorex rohweri,0.09895
Ursus americanus,Mustela nigripes,0.0988
Perognathus parvus,Sorex cinereus,0.0985
Puma concolor,Lontra canadensis,0.09835
Ursus arctos,Zapus hudsonius,0.09835
Neovison vison,Marmota vancouverensis,0.0983
Thomomys talpoides,Sorex vagrans,0.0983
Ursus maritimus,Condylura cristata,0.0979
Perognathus parvus,Sorex dispar,0.09785
Geomys bursarius,Cryptotis parva,0.09775
Sorex cinereus,Sorex maritimensis,0.09775
Thomomys talpoides,Sorex fumeus,0.0977
Thomomys talpoides,Sorex monticolus,0.09765
Antrozous pallidus,Sorex maritimensis,0.0975
Perognathus fasciatus,Ondatra zibethicus,0.0975
Neovison vison,Marmota flaviventris,0.0973
Spilogale putorius,Neovison vison,0.09725
Taxidea taxus,Procyon lotor,0.09695
Thomomys talpoides,Sorex cinereus,0.09685
Lynx rufus,Bison bison,0.09675
Perognathus parvus,Sorex monticolus,0.09675
Erethizon dorsatum,Lemmiscus curtatus,0.0966
Urocyon cinereoargenteus,Pipistrellus subflavus,0.0966
Thomomys talpoides,Sorex dispar,0.0965
Mustela nigripes,Sylvilagus nuttallii,0.0964
Erethizon dorsatum,Microtus oregoni,0.09635
Cryptotis parva,Sorex trowbridgii,0.0963
Geomys bursarius,Blarina brevicauda,0.0963
Perognathus parvus,Sorex rohweri,0.09625
Dipodomys ordii,Cryptotis parva,0.0959
Perognathus parvus,Sorex palustris,0.0957
Procyon lotor,Ictidomys tridecemlineatus,0.0957
Mustela frenata,Marmota flaviventris,0.09565
Thomomys talpoides,Sorex ugyunak,0.0954
Sorex preblei,Sorex maritimensis,0.09515
Martes americana,Tamias striatus,0.0951
Spilogale putorius,Martes americana,0.0951
Thomomys talpoides,Sorex preblei,0.09505
Perognathus parvus,Sorex preblei,0.095
Perognathus parvus,Sorex fumeus,0.0949
Ursus arctos,Sylvilagus nuttallii,0.0949
Thomomys talpoides,Sorex bendirii,0.09485
Ursus maritimus,Callospermophilus saturatus,0.09485
Dipodomys ordii,Ondatra zibethicus,0.0948
Vulpes lagopus,Oreamnos americanus,0.0948
Lynx canadensis,Poliocitellus franklinii,0.09475
Mephitis mephitis,Ictidomys tridecemlineatus,0.09455
Taxidea taxus,Mephitis mephitis,0.09455
Geomys bursarius,Microtus oregoni,0.0945
Mustela nigripes,Ochotona princeps,0.09435
Perognathus parvus,Microtus oeconomus,0.0942
Erethizon dorsatum,Microtus chrotorrhinus,0.09395
Taxidea taxus,Sylvilagus nuttallii,0.09385
Geomys bursarius,Ondatra zibethicus,0.0938
Lynx canadensis,Lontra canadensis,0.0938
Perognathus fasciatus,Microtus oregoni,0.0937
Martes americana,Zapus trinotatus,0.0936
Neurotrichus gibbsii,Dicrostonyx richardsoni,0.0936
Vulpes lagopus,Antrozous pallidus,0.09355
Erethizon dorsatum,Microtus ochrogaster,0.09335
Erethizon dorsatum,Microtus xanthognathus,0.0932
Perognathus parvus,Sorex ugyunak,0.0931
Procyon lotor,Mustela frenata,0.0931
Thomomys talpoides,Sorex tundrensis,0.093
Martes americana,Tamiasciurus douglasii,0.09295
Dipodomys ordii,Microtus oregoni,0.0927
Mephitis mephitis,Mustela frenata,0.0927
Mustela erminea,Myodes gapperi,0.0927
Urocyon cinereoargenteus,Lasiurus cinereus,0.0927
Perognathus fasciatus,Lemmiscus curtatus,0.0926
Lynx rufus,Sylvilagus nuttallii,0.09255
Neurotrichus gibbsii,Dicrostonyx nunatakensis,0.09255
Perognathus fasciatus,Microtus ochrogaster,0.0925
Vulpes velox,Odocoileus hemionus,0.09235
Ursus maritimus,Callospermophilus lateralis,0.09225
Mustela subpalmata,Tamias striatus,0.09215
Thomomys talpoides,Sorex palustris,0.09215
Perognathus parvus,Sorex bendirii,0.0917
Thomomys talpoides,Microtus oregoni,0.09165
Ursus americanus,Bison bison,0.0916
Didelphis virginiana,Taxidea taxus,0.09155
Mephitis mephitis,Ovis dalli,0.09145
Perognathus fasciatus,Blarina brevicauda,0.09145
Dipodomys ordii,Blarina brevicauda,0.0913
Lynx canadensis,Sylvilagus nuttallii,0.0911
Sorex palustris,Sorex maritimensis,0.0911
Perognathus parvus,Sorex tundrensis,0.09105
Neovison vison,Tamias minimus,0.09075
Geomys bursarius,Lemmiscus curtatus,0.0907
Puma concolor,Sylvilagus nuttallii,0.0907
Ursus arctos,Condylura cristata,0.0905
Sorex fumeus,Didelphis virginiana,0.0904
Lontra canadensis,Zapus trinotatus,0.09035
Thomomys talpoides,Ondatra zibethicus,0.09015
Blarina brevicauda,Sorex trowbridgii,0.0901
Martes pennanti,Tamias minimus,0.09005
Mustela erminea,Microtus oregoni,0.0899
Erethizon dorsatum,Synaptomys cooperi,0.0895
Geomys bursarius,Microtus ochrogaster,0.0892
Lontra canadensis,Marmota flaviventris,0.0891
Perognathus fasciatus,Microtus xanthognathus,0.08905
Sorex rohweri,Didelphis virginiana,0.08885
Neurotrichus gibbsii,Condylura cristata,0.0887
Geomys bursarius,Microtus chrotorrhinus,0.08865
Procyon lotor,Ovis dalli,0.0884
Vulpes vulpes,Puma concolor,0.0884
Gulo gulo,Tamias striatus,0.0883
Thomomys talpoides,Blarina brevicauda,0.08825
Martes americana,Tamias minimus,0.0881
Perognathus parvus,Cryptotis parva,0.0881
Perognathus parvus,Microtus oregoni,0.08805
Perognathus fasciatus,Microtus chrotorrhinus,0.0878
Thomomys talpoides,Cryptotis parva,0.0877
Gulo gulo,Sciurus niger,0.0876
Spilogale putorius,Gulo gulo,0.08755
Ursus arctos,Sorex haydeni,0.0873
Dipodomys ordii,Lemmiscus curtatus,0.087
Ursus americanus,Mephitis mephitis,0.08685
Perognathus parvus,Ondatra zibethicus,0.08665
Antrozous pallidus,Didelphis virginiana,0.0865
Sorex dispar,Didelphis virginiana,0.0865
Taxidea taxus,Myotis volans,0.0865
Geomys bursarius,Microtus xanthognathus,0.08635
Sorex monticolus,Didelphis virginiana,0.08635
Sorex vagrans,Didelphis virginiana,0.08635
Onychomys leucogaster,Sorex arcticus,0.0862
Dipodomys ordii,Microtus chrotorrhinus,0.0859
Dipodomys ordii,Microtus ochrogaster,0.08535
Sorex cinereus,Didelphis virginiana,0.08525
Erethizon dorsatum,Synaptomys borealis,0.08495
Mustela subpalmata,Tamias minimus,0.0844
Dipodomys ordii,Microtus xanthognathus,0.0843
Perognathus parvus,Blarina brevicauda,0.0843
Peromyscus leucopus,Sorex arcticus,0.08405
Geomys bursarius,Synaptomys cooperi,0.0837
Ursus americanus,Procyon lotor,0.08365
Mustela subpalmata,Scapanus orarius,0.0836
Peromyscus keeni,Sorex arcticus,0.0835
Vulpes lagopus,Ovis dalli,0.0835
Sorex ugyunak,Sorex maritimensis,0.08325
Canis lupus,Euderma maculatum,0.0832
Ursus arctos,Callospermophilus saturatus,0.08305
Lontra canadensis,Sylvilagus nuttallii,0.0827
Canis latrans,Euderma maculatum,0.08265
Thomomys talpoides,Lemmiscus curtatus,0.08265
Canis rufus,Euderma maculatum,0.0826
Erethizon dorsatum,Mus musculus,0.08255
Thomomys talpoides,Microtus ochrogaster,0.0824
Thomomys talpoides,Microtus chrotorrhinus,0.0821
Sorex preblei,Didelphis virginiana,0.08195
Vulpes vulpes,Lynx canadensis,0.0818
Perognathus fasciatus,Synaptomys cooperi,0.0816
Erethizon dorsatum,Microtus pennsylvanicus,0.0814
Neovison vison,Tamiasciurus hudsonicus,0.0814
Gulo gulo,Tamiasciurus douglasii,0.0813
Mustela nigripes,Ochotona collaris,0.08105
Mephitis mephitis,Poliocitellus franklinii,0.081
Ursus arctos,Callospermophilus lateralis,0.0809
Sorex bendirii,Sorex maritimensis,0.08085
Corynorhinus townsendii,Sorex maritimensis,0.08075
Erethizon dorsatum,Lemmus trimucronatus,0.08065
Cryptotis parva,Sorex merriami,0.08055
Condylura cristata,Didelphis virginiana,0.0804
Mustela frenata,Marmota vancouverensis,0.0802
Erethizon dorsatum,Peromyscus keeni,0.08
Perognathus parvus,Lemmiscus curtatus,0.0798
Perognathus parvus,Microtus chrotorrhinus,0.0798
Thomomys talpoides,Microtus xanthognathus,0.0797
Perognathus fasciatus,Microtus pennsylvanicus,0.07965
Dipodomys ordii,Synaptomys cooperi,0.0795
Geomys bursarius,Synaptomys borealis,0.0795
Puma concolor,Cervus elaphus,0.07945
Perognathus parvus,Microtus xanthognathus,0.0792
Erethizon dorsatum,Microtus montanus,0.07915
Perognathus parvus,Microtus ochrogaster,0.07905
Ursus maritimus,Sorex trowbridgii,0.0787
Erethizon dorsatum,Microtus miurus,0.07865
Erethizon dorsatum,Reithrodontomys megalotis,0.0786
Geomys bursarius,Microtus pennsylvanicus,0.07845
Erethizon dorsatum,Peromyscus leucopus,0.07825
Canis latrans,Nyctinomops macrotis,0.0779
Erethizon dorsatum,Onychomys leucogaster,0.0779
Corynorhinus townsendii,Didelphis virginiana,0.07785
Perognathus fasciatus,Synaptomys borealis,0.0776
Dipodomys ordii,Synaptomys borealis,0.07755
Spilogale putorius,Mephitis mephitis,0.0775
Gulo gulo,Tamias minimus,0.07735
Ursus americanus,Spilogale putorius,0.07725
Neotoma cinerea,Sorex arcticus,0.07685
Geomys bursarius,Microtus montanus,0.0768
Mustela nigripes,Lepus europaeus,0.0768
Dipodomys ordii,Microtus pennsylvanicus,0.07675
Lasiurus borealis,Sorex maritimensis,0.0766
Perognathus fasciatus,Peromyscus leucopus,0.0766
Vulpes lagopus,Corynorhinus townsendii,0.0766
Puma concolor,Vulpes lagopus,0.07625
Lasiurus borealis,Didelphis virginiana,0.0762
Martes pennanti,Sciurus niger,0.0762
Spilogale putorius,Spilogale putorius,0.0762
